Registration Number,Predicted GPA By Model,Subjects,Required Grades,Required Term-End Marks
23BCG10512,8.33611712023104,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'A', 'S']","[80.33, 74.33, 88.33, 61.67, 70.33]"
23BCG10513,6.825044292358847,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'A']","[87.67, 63.0, 67.0, 99.0, 55.0]"
23BCG10514,8.524012784686144,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'A']","[86.0, 81.33, 76.0, 77.33, 61.33]"
23BCG10515,6.63132645591088,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'A']","[77.5, 57.5, 79.5, 94.17, 67.5]"
23BCG10516,8.348075073322663,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'A']","[87.5, 64.83, 70.83, 95.5, 92.83]"
23BCG10517,6.960990916592502,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'S', 'S']","[98.17, 94.83, 56.17, 88.83, 92.83]"
23BCG10518,7.965962421940123,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'S']","[81.33, 88.67, 83.33, 58.67, 85.33]"
23BCG10519,5.015613176547664,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'A']","[81.67, 94.33, 95.0, 98.33, 98.33]"
23BCG10520,7.367372155858256,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'A']","[71.33, 80.67, 62.67, 82.67, 60.67]"
23BCG10521,6.016144103901556,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'S', 'A']","[82.17, 86.83, 84.83, 95.5, 84.83]"
23BCG10522,6.873736537287233,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'B', 'S']","[81.5, 96.83, 83.5, 88.17, 73.5]"
23BCG10523,4.005492912707194,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'A']","[82.67, 86.67, 87.33, 79.33, 62.67]"
23BCG10524,7.68989698440795,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'A', 'A', 'A']","[82.83, 75.5, 80.17, 84.17, 70.17]"
23BCG10525,6.810330050452786,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'B']","[78.67, 77.33, 68.67, 74.67, 74.0]"
23BCG10526,7.410040451401112,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'S']","[79.83, 95.17, 93.83, 97.17, 95.83]"
23BCG10527,7.1018133635959835,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'S']","[89.0, 93.67, 98.33, 53.67, 88.33]"
23BCG10528,5.745984835822794,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'B', 'A']","[63.17, 61.17, 80.5, 90.5, 85.17]"
23BCG10529,8.271891650196084,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'A']","[69.5, 87.5, 76.17, 97.5, 57.5]"
23BCG10530,6.928770690183656,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'S', 'B']","[63.0, 71.67, 74.33, 95.67, 90.33]"
23BCG10531,7.208174927169539,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'S', 'B']","[92.83, 92.17, 73.5, 86.83, 91.5]"
23BCG10532,5.885144561069672,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'B', 'B']","[85.17, 78.5, 83.83, 75.83, 75.83]"
23BCG10533,5.946938937768535,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'A', 'B']","[85.67, 85.0, 89.67, 53.67, 87.0]"
23BCG10534,6.226419405666651,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'S', 'A']","[76.0, 90.67, 84.67, 76.67, 90.0]"
23BCG10535,7.11305835166089,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'B']","[67.33, 97.33, 67.33, 53.33, 86.67]"
23BCG10536,8.08263656140251,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'B', 'S', 'S']","[79.67, 77.67, 88.33, 81.67, 81.67]"
23BCG10537,8.224141444538256,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'A', 'A']","[53.67, 87.0, 73.67, 79.67, 65.67]"
23BCG10538,5.909119416454899,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'A']","[77.83, 92.5, 81.83, 89.83, 77.83]"
23BCG10539,8.293151721833414,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'S', 'A']","[74.17, 69.5, 70.17, 70.17, 55.5]"
23BCG10540,8.08232771414007,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'B', 'A']","[94.5, 89.83, 74.5, 79.17, 73.83]"
23BCG10541,6.803744275301454,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'A', 'A']","[62.0, 84.67, 85.33, 58.0, 84.0]"
23BCG10542,8.256140880520524,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'S', 'A']","[77.67, 59.0, 73.67, 95.67, 85.0]"
23BCG10543,7.484859782905319,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'S', 'S', 'A']","[74.5, 80.5, 91.83, 77.83, 65.17]"
23BCG10544,7.578991944906456,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'S', 'A']","[82.83, 56.83, 74.17, 79.5, 86.83]"
23BCG10545,8.162965546231835,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'A', 'S']","[87.0, 70.33, 93.0, 60.33, 73.0]"
23BCG10546,6.926620300937871,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'S', 'A', 'A']","[87.0, 81.0, 80.33, 57.67, 79.67]"
23BCG10547,7.768743368403414,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'A']","[93.33, 67.33, 61.33, 78.0, 93.33]"
23BCG10548,6.8578525069423,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'A', 'S']","[59.67, 96.33, 90.33, 61.67, 92.33]"
23BCG10549,6.36778286237302,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'A']","[71.33, 96.67, 84.67, 98.67, 86.67]"
23BCG10550,8.231921802451389,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'A']","[96.0, 86.67, 62.0, 76.0, 62.0]"
23BCG10551,6.369095334500764,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'A', 'B']","[71.5, 72.17, 88.83, 91.5, 74.83]"
23BCG10552,8.624418724697186,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'A']","[80.33, 70.33, 85.0, 91.0, 68.33]"
23BCG10553,7.033174855387266,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'S', 'A']","[80.5, 67.83, 74.5, 82.5, 65.83]"
23BCG10554,6.776842066464858,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'S', 'S']","[57.5, 80.17, 88.83, 86.17, 82.17]"
23BCG10555,5.2013028153160406,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'A', 'B', 'A']","[76.0, 92.0, 84.67, 88.0, 92.67]"
23BCG10556,7.265252216300849,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'A', 'S']","[56.83, 86.17, 93.5, 78.83, 83.5]"
23BCG10557,6.024205992869446,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'B', 'A', 'A']","[63.5, 80.83, 84.83, 73.5, 77.5]"
23BCG10558,6.27673028042656,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'B', 'S', 'B']","[85.0, 79.0, 89.67, 81.0, 91.67]"
23BCG10559,8.20803546912677,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'B']","[71.0, 67.67, 67.0, 65.0, 84.33]"
23BCG10560,6.1469982717977505,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'A']","[59.5, 67.5, 95.5, 74.17, 55.5]"
23BCG10561,6.151264462001516,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'S', 'A']","[71.33, 89.33, 74.0, 92.0, 69.33]"
23BCG10562,8.148821854382966,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'A']","[74.33, 85.67, 87.67, 76.33, 71.67]"
23BCG10563,7.817413191711395,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'S', 'B']","[66.17, 82.17, 89.5, 72.83, 77.5]"
23BCG10564,9.179163428917882,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'A']","[57.0, 97.67, 67.0, 67.0, 63.0]"
23BCG10565,6.155348553273194,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'A', 'A']","[98.5, 82.5, 85.83, 61.83, 93.83]"
23BCG10566,7.451421693356526,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'A', 'B']","[97.67, 99.67, 81.0, 91.0, 80.33]"
23BCG10567,7.093913457871883,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'S', 'A']","[93.17, 93.83, 85.83, 97.83, 93.17]"
23BCG10568,7.513954645534916,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'S', 'A']","[85.83, 94.5, 71.17, 79.17, 94.5]"
23BCG10569,6.106792282179843,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'B']","[74.0, 62.0, 54.0, 74.0, 87.33]"
23BCG10570,7.039222389197642,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'B', 'A']","[56.33, 87.67, 96.33, 85.67, 54.33]"
23BCG10571,6.144640007860946,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'B', 'A']","[56.83, 86.83, 76.17, 84.17, 78.83]"
23BCG10572,6.815328539687266,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'B', 'S', 'S']","[88.0, 89.33, 88.0, 93.33, 79.33]"
23BCG10573,8.575244839280408,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'B', 'S', 'A']","[95.67, 99.67, 86.33, 69.67, 83.0]"
23BCG10574,7.1274598865470224,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'B', 'A']","[84.17, 58.83, 89.5, 80.17, 98.83]"
23BCG10575,7.354981908644352,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'B', 'S']","[97.67, 89.67, 67.67, 77.0, 82.33]"
23BCG10576,4.650079522320206,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'B', 'B']","[74.5, 84.5, 89.83, 85.83, 81.83]"
23BCG10577,6.66469391496467,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'B', 'A']","[77.5, 92.83, 74.17, 86.83, 77.5]"
23BCG10578,6.719045842259197,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'B', 'S']","[72.67, 56.67, 75.33, 90.0, 95.33]"
23BCG10579,6.88351121237406,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'S', 'S', 'S']","[83.67, 79.67, 95.0, 87.0, 81.0]"
23BCG10580,7.505827341533851,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'S', 'A', 'A']","[77.5, 94.83, 80.83, 96.17, 64.17]"
23BCG10581,6.244824113474495,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'A', 'A']","[91.17, 74.5, 93.83, 83.83, 79.83]"
23BCG10582,6.673800400931387,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'A', 'A']","[60.83, 71.5, 93.5, 78.83, 64.83]"
23BCG10583,7.393137012828463,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'S', 'A']","[55.83, 84.5, 81.17, 84.5, 89.83]"
23BCG10584,8.34086920406727,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'S', 'S', 'S']","[93.0, 70.33, 91.0, 79.0, 91.0]"
23BCG10585,7.985371692373759,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'A', 'A']","[83.83, 83.83, 77.83, 61.17, 87.17]"
23BCG10586,6.72270864333805,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'A', 'S']","[86.67, 84.0, 58.67, 78.67, 95.33]"
23BCG10587,7.571924905382386,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'S', 'S']","[83.83, 77.17, 92.5, 85.17, 85.17]"
23BCG10588,6.38662399002327,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'A', 'A']","[87.17, 64.5, 73.83, 60.5, 56.5]"
23BCG10589,6.042179283255923,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'S']","[96.67, 77.33, 88.67, 68.67, 97.33]"
23BCG10590,7.298613108056116,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'A']","[85.17, 88.5, 86.5, 71.17, 74.5]"
23BCG10591,9.12247825788516,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'S']","[81.83, 75.17, 77.17, 97.83, 73.83]"
23BCG10592,6.572639880738624,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'S', 'S']","[80.5, 87.83, 55.17, 97.83, 69.83]"
23BCG10593,6.382156004158767,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'A', 'A']","[88.83, 83.5, 85.5, 65.5, 91.5]"
23BCG10594,7.741194324754744,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'B', 'S']","[55.67, 65.67, 76.33, 79.0, 88.33]"
23BCG10595,5.012687987253951,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'B', 'A', 'A']","[61.17, 92.5, 80.5, 93.17, 79.17]"
23BCG10596,6.14131258522611,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'B', 'A']","[82.33, 87.0, 93.0, 80.33, 91.0]"
23BCG10597,7.213190997917589,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'B', 'A', 'S']","[79.0, 72.33, 75.0, 63.67, 86.33]"
23BCG10598,7.090851259200731,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'B', 'A', 'S']","[82.83, 90.17, 78.17, 60.83, 81.5]"
23BCG10599,7.655290654755355,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'B', 'S']","[95.33, 84.67, 90.0, 84.0, 75.33]"
23BCG10600,7.679236667620302,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'B', 'S']","[93.67, 86.33, 97.67, 77.0, 72.33]"
23BCY10001,6.421479709181048,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'S']","[88.5, 83.83, 95.83, 65.83, 86.5]"
23BCY10002,6.4656447419658445,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'A', 'A', 'A']","[97.5, 86.17, 68.83, 70.83, 72.83]"
23BCY10003,7.932092181188562,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'S', 'A']","[60.0, 74.67, 84.67, 86.67, 66.0]"
23BCY10004,6.860362348613544,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'B', 'B', 'B']","[79.33, 79.33, 74.0, 76.0, 90.0]"
23BCY10005,4.81593712544978,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'S']","[76.83, 96.83, 98.83, 68.83, 85.5]"
23BCY10006,5.817401367705232,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'B', 'B', 'A']","[81.5, 74.17, 81.5, 73.5, 96.17]"
23BCY10007,7.04117404922439,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'B', 'A', 'A']","[80.0, 84.67, 82.67, 55.33, 89.33]"
23BCY10008,7.295044136651004,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'S']","[74.5, 71.83, 91.83, 71.83, 76.5]"
23BCY10009,7.412122061504862,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'B', 'S']","[97.17, 75.17, 89.83, 82.5, 85.83]"
23BCY10010,6.882485217857781,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'B', 'S', 'S']","[79.83, 72.5, 77.17, 76.5, 86.5]"
23BCY10011,7.161739721966053,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'S', 'B']","[95.67, 85.67, 87.67, 75.67, 84.33]"
23BCY10012,7.829492274984937,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'S', 'S']","[69.0, 81.0, 56.33, 95.0, 83.0]"
23BCY10013,4.959602443710291,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'B', 'A']","[87.17, 81.83, 81.83, 91.17, 75.83]"
23BCY10014,5.616664037304058,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'A']","[79.17, 65.17, 87.17, 79.17, 67.17]"
23BCY10015,5.076256005372979,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'A']","[88.0, 57.33, 59.33, 100.0, 87.33]"
23BCY10016,5.770606545562325,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'A', 'B']","[88.17, 97.5, 65.5, 61.5, 82.83]"
23BCY10017,6.8436202793355125,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'S', 'A']","[83.17, 92.5, 83.83, 95.17, 74.5]"
23BCY10018,5.962132867104834,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'A']","[56.33, 58.33, 92.33, 56.33, 66.33]"
23BCY10019,5.090956533518429,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'A', 'S', 'B']","[92.67, 76.67, 89.33, 98.0, 74.67]"
23BCY10020,5.916302723297132,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'S']","[89.0, 61.0, 55.0, 91.0, 89.67]"
23BCY10021,5.468898350541593,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'S', 'B', 'B']","[76.67, 84.67, 78.0, 88.67, 78.67]"
23BCY10022,6.9721512347307675,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'A', 'B', 'A']","[88.33, 96.33, 67.67, 77.0, 67.67]"
23BCY10023,6.702201746045729,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'S', 'S']","[87.5, 66.17, 92.83, 68.83, 88.83]"
23BCY10024,7.698305815037516,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'B', 'S', 'A']","[83.17, 75.17, 87.83, 75.17, 62.5]"
23BCY10025,6.1788736422120785,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'S', 'B']","[95.17, 77.83, 75.17, 77.83, 82.5]"
23BCY10026,5.7432441752483285,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'A', 'S', 'S']","[83.67, 81.67, 76.33, 75.0, 89.0]"
23BCY10027,5.969710427970821,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'A', 'A']","[82.67, 93.33, 77.33, 89.33, 57.33]"
23BCY10028,6.43501459288084,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'A', 'A', 'S']","[95.83, 80.5, 75.17, 93.17, 73.83]"
23BCY10029,4.637336400783033,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'B', 'A']","[83.17, 84.5, 71.83, 89.17, 95.83]"
23BCY10030,4.916833633702023,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'B', 'A', 'S']","[86.17, 56.83, 86.17, 84.83, 87.5]"
23BCY10031,5.814344160133538,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'B', 'A', 'S']","[90.67, 84.67, 76.67, 63.33, 98.0]"
23BCY10032,7.180908749061283,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'A', 'A']","[87.17, 95.17, 97.17, 60.5, 90.5]"
23BCY10033,5.948601777208152,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'S']","[62.5, 70.5, 98.5, 93.17, 71.17]"
23BCY10034,6.006888786636901,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'S', 'A', 'A', 'B']","[84.5, 79.83, 95.17, 55.17, 82.5]"
23BCY10035,7.18596429260179,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'S', 'A']","[80.5, 80.5, 90.5, 90.5, 67.83]"
23BCY10036,4.347737885441717,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'B', 'S']","[86.33, 73.0, 95.67, 90.33, 97.67]"
23BCY10037,5.518669330273791,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'B', 'A', 'S']","[95.5, 78.17, 76.17, 64.83, 87.5]"
23BCY10038,5.926822482012619,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'B', 'S', 'S']","[75.83, 97.17, 80.5, 89.83, 69.83]"
23BCY10039,7.262482008091966,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'B', 'A', 'A']","[56.83, 60.83, 86.17, 66.83, 56.83]"
23BCY10040,4.69959610920532,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'A', 'A', 'S']","[90.17, 90.83, 94.83, 64.83, 79.5]"
23BCY10041,7.171591114796717,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'A']","[89.5, 93.5, 87.5, 75.5, 59.5]"
23BCY10042,5.39687018925461,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'A', 'A']","[77.83, 97.83, 73.83, 81.17, 85.17]"
23BCY10043,6.014222885361411,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'A', 'A', 'S', 'B']","[91.0, 90.33, 96.33, 99.0, 83.67]"
23BCY10044,5.555311043373661,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'S', 'A']","[82.83, 90.83, 90.83, 91.5, 84.83]"
23BCY10045,6.612281185576947,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'B', 'A', 'B']","[85.83, 86.5, 88.5, 69.17, 86.5]"
23BCY10046,6.44131217785746,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'A', 'A', 'A']","[97.33, 97.33, 99.33, 63.33, 97.33]"
23BCY10047,4.93979731158281,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'B', 'A', 'B']","[78.83, 61.5, 90.83, 89.5, 78.83]"
23BCY10048,6.32559551287747,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'A', 'B', 'A']","[82.17, 84.17, 76.83, 84.17, 58.83]"
23BCY10049,6.53856908191798,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'A', 'S', 'A', 'A']","[77.0, 97.0, 93.67, 65.0, 57.0]"
23BCY10050,7.363951086207745,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'S', 'A']","[64.83, 89.5, 76.83, 79.5, 98.83]"
23BCY10051,6.263670375248059,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'S']","[96.5, 99.17, 58.5, 58.5, 75.17]"
23BCY10052,5.8878205163128055,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'A']","[75.0, 95.67, 73.0, 59.0, 75.0]"
23BCY10053,7.094240650003451,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'S', 'A']","[83.67, 95.67, 87.67, 99.67, 79.0]"
23BCY10054,6.956580593698174,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'A', 'B', 'S']","[67.17, 78.5, 69.17, 86.5, 79.83]"
23BCY10055,5.939508136149349,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'B', 'S', 'A', 'B']","[85.0, 82.33, 75.67, 95.0, 90.33]"
23BCY10056,7.264370544965253,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'S', 'S', 'A', 'B']","[67.5, 83.5, 69.5, 90.83, 88.17]"
23BCY10057,5.4637668946611395,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'B', 'A', 'A', 'S']","[91.17, 87.17, 95.83, 61.83, 80.5]"
23BCY10058,7.164665928369019,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'S', 'S', 'S']","[94.17, 98.83, 88.83, 78.83, 68.83]"
23BCY10059,6.004792220928973,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['S', 'B', 'S', 'B', 'B']","[97.33, 86.0, 79.33, 74.0, 78.0]"
23BCY10060,6.365192104187748,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['B', 'A', 'S', 'A', 'B']","[85.67, 64.33, 83.0, 56.33, 91.67]"
23BCY10061,5.902823242647457,"['CAO', 'MPMC', 'Java', 'DAA', 'Probability']","['A', 'S', 'A', 'A', 'A']","[94.67, 95.33, 68.67, 94.67, 76.67]"
